"Cod. Tabla";"Cod.Producto";"Grupo";"Precio Venta";
"500";"005088";"0139";"198214,8895";
"500";"005089";"0139";"17242,72";
"500";"005090";"0139";"59200,086";
"500";"005091";"0139";"102670,2525";
"500";"005092";"0139";"198214,8895";
"500";"005093";"0139";"17242,72";
"500";"005094";"0139";"59200,086";
"500";"005095";"0139";"102670,2525";
"500";"005096";"0139";"198214,8895";
"500";"005097";"0139";"77643,4015";
"500";"005098";"0139";"147031,248";
"500";"005099";"0139";"10488,016";
"500";"005100";"0139";"38195,366";
"500";"005101";"0139";"77643,4015";
"500";"005102";"0139";"147031,2275";
"500";"005103";"0139";"10488,016";
"500";"005104";"0139";"38195,366";
"500";"005105";"0139";"77643,4015";
"500";"005106";"0139";"147031,2275";
"500";"005107";"0139";"10488,016";
"500";"005108";"0139";"38195,366";
"500";"005109";"0139";"77643,4015";
"500";"005110";"0139";"147031,2275";
"500";"005111";"0152";"5781,832";
"500";"005113";"0139";"26301,746";
"500";"005114";"0188";"39,0294";
"500";"005115";"0152";"5781,832";
"500";"005120";"0192";"81544,1005";
"500";"005121";"0192";"401750,7385";
"500";"005122";"0192";"113106,454";
"500";"005123";"0192";"443987,688";
"500";"005125";"0139";"10884,28";
"500";"005126";"0139";"39463,38";
"500";"005127";"0152";"5781,832";
"500";"005128";"0139";"10488,016";
"500";"005129";"0139";"38195,366";
"500";"005130";"0139";"77643,4015";
"500";"005131";"0139";"147031,2275";
"500";"005132";"0139";"10488,016";
"500";"005133";"0139";"38195,366";
"500";"005134";"0139";"77643,4015";
"500";"005135";"0139";"147031,2275";
"500";"005136";"0139";"10488,016";
"500";"005137";"0139";"38195,366";
"500";"005138";"0139";"77643,4015";
"500";"005139";"0139";"147031,2275";
"500";"005140";"0139";"10488,016";
"500";"005141";"0139";"38195,366";
"500";"005142";"0139";"77643,4015";
"500";"005143";"0139";"147031,2275";
"500";"005144";"0152";"5781,648";
"500";"005145";"0139";"10884,28";
"500";"005146";"0139";"39463,38";
"500";"005147";"0139";"10884,28";
"500";"005148";"0139";"39463,38";
"500";"005149";"0139";"10884,28";
"500";"005150";"0139";"39463,38";
"500";"005151";"0139";"10884,28";
"500";"005152";"0139";"39463,38";
"500";"005153";"0139";"10884,28";
"500";"005154";"0139";"39463,38";
"500";"005155";"0139";"10884,28";
"500";"005156";"0139";"39463,38";
"500";"005157";"0139";"10884,28";
"500";"005158";"0139";"39463,38";
"500";"005159";"0139";"10884,28";
"500";"005160";"0139";"39463,38";
"500";"005161";"0139";"10884,28";
"500";"005162";"0139";"39463,38";
"500";"005163";"0139";"10884,28";
"500";"005164";"0139";"39463,38";
"500";"005165";"0139";"10884,28";
"500";"005166";"0139";"39463,38";
"500";"005167";"0139";"10884,28";
"500";"005168";"0139";"39463,38";
"500";"005169";"0139";"10884,28";
"500";"005170";"0139";"39463,38";
"500";"005172";"0146";"34539,183";
"500";"005174";"0111";"863755,9425";
"500";"005174";"0111";"863755,9425";
"500";"005180";"0192";"103239,066";
"500";"005182";"0107";"8243,1525";
"500";"005183";"0107";"26789,933";
"500";"005184";"0107";"57702,047";
"500";"005185";"0107";"103039,9495";
"500";"005186";"0192";"44931,7155";
"500";"005187";"0146";"56045,913";
"500";"005194";"0184";"319535,427";
"500";"005195";"0184";"257812,1205";
"500";"005196";"0184";"216698,7965";
"500";"005197";"0184";"174695,547";
"500";"005199";"0152";"5781,832";
"500";"005200";"0163";"20444,319";
"500";"005201";"0146";"201768,462";
"500";"005203";"0111";"518841,47";
"500";"005204";"0163";"50941,926";
"500";"005205";"0152";"28337,173";
"500";"005206";"0152";"95583,308";
"500";"005207";"0152";"28337,173";
"500";"005208";"0152";"95583,308";
"500";"005209";"0134";"108854,834";
"500";"005210";"0165";"22019,6855";
"500";"005211";"0152";"8416,206";
"500";"005212";"0134";"36230,348";
"500";"005213";"0134";"166836,494";
"500";"005214";"0163";"15978,9";
"500";"005215";"0152";"8416,206";
"500";"005216";"0163";"31819,305";
"500";"005217";"0163";"48818,973";
"500";"005218";"0163";"78611,379";
"500";"005219";"0163";"78611,358";
"500";"005220";"0163";"78611,358";
"500";"005221";"0163";"85351,98";
"500";"005222";"0163";"85351,98";
"500";"005223";"0163";"85351,98";
"500";"005224";"0163";"85351,98";
"500";"005225";"0163";"85351,98";
"500";"005226";"0119";"15913,617";
"500";"005227";"0152";"8416,206";
"500";"005228";"0119";"60305,6085";
"500";"005229";"0119";"264290,551";
"500";"005243";"0111";"666030,7525";
"500";"005244";"0152";"8416,068";
"500";"005272";"0190";"4928";
"500";"005273";"0190";"4928";
"500";"005274";"0190";"4928";
"500";"005275";"0190";"4928";
"500";"005276";"0190";"4928";
"500";"005277";"0190";"4928";
"500";"005278";"0190";"4928";
"500";"005279";"0190";"4928";
"500";"005280";"0190";"4928";
"500";"005281";"0190";"4928";
"500";"005282";"0190";"6622";
"500";"005299";"0152";"8416,206";
"500";"005300";"0190";"6380";
"500";"005301";"0190";"5720";
"500";"005302";"0190";"5720";
"500";"005303";"0190";"5720";
"500";"005304";"0190";"5720";
"500";"005305";"0190";"5720";
"500";"005306";"0190";"5720";
"500";"005307";"0190";"5720";
"500";"005308";"0190";"5720";
"500";"005309";"0190";"5720";
"500";"005310";"0190";"5720";
"500";"005311";"0152";"13835,098";
"500";"005312";"0154";"13270,23";
"500";"005313";"0154";"49203,585";
"500";"005314";"0154";"208517,757";
"500";"005315";"0152";"13835,098";
"500";"005316";"0190";"2486";
"500";"005317";"0190";"2068";
"500";"005318";"0190";"2068";
"500";"005319";"0190";"2068";
"500";"005320";"0190";"2068";
"500";"005321";"0190";"2068";
"500";"005322";"0190";"2068";
"500";"005323";"0190";"2068";
"500";"005324";"0190";"2068";
"500";"005325";"0190";"2068";
"500";"005326";"0190";"2068";
"500";"005327";"0152";"13835,098";
"500";"005332";"0195";"51605,224";
"500";"005333";"0195";"232223,836";
"500";"005334";"0195";"85973,4125";
"500";"005335";"0195";"386880,3665";
"500";"005336";"0195";"50196,177";
"500";"005337";"0195";"225881,8945";
"500";"005338";"0195";"68320,1655";
"500";"005339";"0195";"307440,0375";
"500";"005340";"0195";"24824,2495";
"500";"005341";"0195";"28250,2095";
"500";"005342";"0195";"107351,817";
"500";"005343";"0195";"483083,525";
"500";"005344";"0152";"13834,96";
"500";"005345";"0195";"172741,077";
"500";"005346";"0195";"189616,308";
"500";"005347";"0195";"270417,5295";
"500";"005348";"0195";"168436,7125";
"500";"005349";"0195";"158679,266";
"500";"005350";"0195";"135064,3115";
"500";"005351";"0195";"327829,8295";
"500";"005352";"0195";"153013,4145";
"500";"005353";"0195";"192929,2105";
"500";"005354";"0195";"379416,87";
"500";"005355";"0195";"385897,945";
"500";"005356";"0195";"175512,308";
"500";"005357";"0195";"368890,612";
"500";"005358";"0195";"325198,142";
"500";"005359";"0195";"272050,4775";
"500";"005360";"0195";"194327,3925";
"500";"005361";"0195";"24897,291";
"500";"005362";"0195";"98618,0995";
"500";"005363";"0195";"443782,6675";
"500";"005364";"0195";"19511,736";
"500";"005365";"0195";"92681,3815";
"500";"005366";"0165";"4659,7525";
"500";"005373";"0195";"43183,947";
"500";"005375";"0150";"24082,564";
"500";"005376";"0150";"82770,776";
"500";"005383";"0165";"27783,5885";
"500";"005384";"0165";"39696,487";
"500";"005385";"0165";"51875,1475";
"500";"005386";"0165";"71833,6195";
"500";"005387";"0128";"4762,2525";
"500";"005388";"0128";"5853,8365";
"500";"005389";"0128";"6698,621";
"500";"005398";"0163";"212447,781";
"500";"005399";"0152";"13835,098";
"500";"005400";"0163";"179052,384";
"500";"005401";"0152";"9927,674";
"500";"005402";"0152";"12033,508";
"500";"005403";"0152";"12033,508";
"500";"005404";"0152";"12033,508";
"500";"005405";"0152";"12033,508";
"500";"005406";"0152";"12033,508";
"500";"005407";"0152";"12033,508";
"500";"005408";"0152";"12033,508";
"500";"005409";"0152";"12033,508";
"500";"005410";"0152";"12033,508";
"500";"005411";"0107";"5326,1775";
"500";"005412";"0107";"15388,0425";
"500";"005413";"0107";"29658,006";
"500";"005414";"0107";"53922,872";
"500";"005429";"0102";"2483,019";
"500";"005430";"0102";"2483,019";
"500";"005431";"0102";"2483,019";
"500";"005432";"0102";"2483,019";
"500";"005433";"0102";"2483,019";
"500";"005434";"0102";"2483,019";
"500";"005439";"0195";"55175,9345";
"500";"005440";"0195";"248291,3875";
"500";"005441";"0195";"46317,3105";
"500";"005442";"0195";"208426,985";
"500";"005443";"0195";"55184,0525";
"500";"005444";"0195";"248328,554";
"500";"005445";"0195";"58527,4795";
"500";"005446";"0195";"263373,3195";
"500";"005447";"0195";"58162,9895";
"500";"005448";"0195";"261732,274";
"500";"005449";"0195";"53220,952";
"500";"005450";"0195";"239493,915";
"500";"005451";"0195";"50410,894";
"500";"005452";"0195";"226849,392";
"500";"005453";"0195";"75569,806";
"500";"005454";"0195";"340063,102";
"500";"005459";"0158";"164785,1295";
"500";"005460";"0158";"1137061,036";
"500";"005461";"0103";"4352,9085";
"500";"005470";"0146";"21355,131";
"500";"005471";"0146";"21355,131";
"500";"005472";"0146";"21355,131";
"500";"005473";"0146";"21355,131";
"500";"005474";"0146";"41834,982";
"500";"005475";"0146";"41834,982";
"500";"005476";"0146";"41834,982";
"500";"005477";"0146";"41834,982";
"500";"005478";"0146";"41834,982";
"500";"005479";"0146";"41834,982";
"500";"005480";"0146";"41834,982";
"500";"005481";"0146";"41834,982";
"500";"005482";"0153";"12415,0255";
"500";"005483";"0153";"56432,5845";
"500";"005484";"0153";"199851,835";
"500";"005485";"0153";"12415,0255";
"500";"005486";"0153";"56432,5845";
"500";"005487";"0153";"199851,835";
"500";"005492";"0108";"17023,077";
"500";"005493";"0108";"55326,22";
"500";"005494";"0108";"119162,769";
"500";"005495";"0108";"212790,9225";
"500";"005496";"0108";"16087,9285";
"500";"005497";"0108";"52286,0495";
"500";"005498";"0108";"201099,588";
"500";"005499";"0108";"14404,1405";
"500";"005500";"0108";"46814,6815";
"500";"005501";"0152";"33829,849";
"500";"005502";"0152";"41007,206";
"500";"005503";"0152";"41007,206";
"500";"005504";"0152";"41007,206";
"500";"005505";"0152";"41007,206";
"500";"005506";"0152";"41007,206";
"500";"005507";"0152";"41007,206";
"500";"005508";"0152";"41007,206";
"500";"005509";"0152";"41007,206";
"500";"005510";"0152";"41007,206";
"500";"005511";"0196";"6888";
"500";"005512";"0196";"7380";
"500";"005513";"0196";"7380";
"500";"005514";"0196";"10147,5";
"500";"005515";"0196";"3792,5";
"500";"005516";"0196";"4305";
"500";"005517";"0196";"19188";
"500";"005518";"0196";"10250";
"500";"005519";"0196";"1988,5";
"500";"005520";"0196";"9225";
"500";"005521";"0196";"11890";
"500";"005522";"0196";"19475";
"500";"005523";"0152";"16438,0685";
"500";"005524";"0152";"60390,704";
"500";"005525";"0152";"15847,8735";
"500";"005526";"0152";"58194,498";
"500";"005527";"0152";"16556,989";
"500";"005528";"0152";"60827,8665";
"500";"005529";"0152";"277881,7435";
"500";"005530";"0176";"8716,7435";
"500";"005531";"0176";"10731,217";
"500";"005532";"0176";"11250,8715";
"500";"005533";"0176";"11924,1325";
"500";"005534";"0176";"12646,942";
"500";"005535";"0176";"6348,645";
"500";"005536";"0176";"6742,4295";
"500";"005537";"0176";"9511,057";
"500";"005538";"0176";"11610,011";
"500";"005539";"0176";"13751,4205";
"500";"005540";"0176";"15381,5395";
"500";"005541";"0176";"17596,134";
"500";"005542";"0176";"1866,0945";
"500";"005543";"0176";"2227,0585";
"500";"005544";"0176";"2257,5625";
"500";"005545";"0176";"3077,952";
"500";"005546";"0176";"3569,2755";
"500";"005547";"0176";"3731,2665";
"500";"005548";"0176";"7432,849";
"500";"005549";"0176";"8254,5505";
"500";"005550";"0176";"10574,187";
"500";"005551";"0176";"17589";
"500";"005552";"0176";"17589";
"500";"005553";"0176";"17589";
"500";"005554";"0176";"17589";
"500";"005555";"0176";"22266,034";
"500";"005556";"0176";"14549,67";
"500";"005557";"0195";"74036,7135";
"500";"005558";"0195";"351673,359";
"500";"005559";"0195";"83534,753";
"500";"005560";"0195";"396788,98";
"500";"005562";"0163";"15015,63";
"500";"005572";"0107";"54554,94";
"500";"005573";"0107";"107058,626";
"500";"005574";"0107";"191175,087";
"500";"005575";"0107";"54554,94";
"500";"005576";"0107";"107058,626";
"500";"005577";"0107";"191175,087";
"500";"005578";"0107";"107058,626";
"500";"005579";"0107";"191175,087";
"500";"005580";"0107";"107058,626";
"500";"005581";"0107";"191175,087";
"500";"005582";"0107";"57828,33";
"500";"005583";"0107";"113480,784";
"500";"005584";"0107";"202644,96";
"500";"005585";"0107";"57828,33";
"500";"005586";"0107";"113480,784";
"500";"005587";"0107";"202644,96";
"500";"005588";"0107";"113480,784";
"500";"005589";"0107";"202644,96";
"500";"005590";"0107";"11916,5175";
"500";"005591";"0107";"38728,35";
"500";"005592";"0107";"11916,5175";
"500";"005593";"0107";"38728,35";
"500";"005594";"0107";"11916,5175";
"500";"005595";"0107";"38728,35";
"500";"005596";"0107";"11916,5175";
"500";"005597";"0107";"38728,35";
"500";"005598";"0107";"11916,5175";
"500";"005599";"0107";"38728,35";
"500";"005600";"0107";"11916,5175";
"500";"005601";"0107";"38728,35";
"500";"005602";"0107";"11916,5175";
"500";"005603";"0107";"38728,35";
"500";"005604";"0107";"11916,5175";
"500";"005605";"0107";"38728,35";
"500";"005606";"0107";"11916,5175";
"500";"005607";"0107";"38728,35";
"500";"005608";"0152";"24778,13";
"500";"005609";"0152";"94973,508";
"500";"005610";"0152";"94973,508";
"500";"005611";"0152";"47888,576";
"500";"005612";"0152";"44932,639";
"500";"005614";"0163";"15603,798";
"500";"005615";"0152";"47888,576";
"500";"005616";"0163";"69512,835";
"500";"005617";"0152";"12033,508";
"500";"005618";"0152";"41007,206";
"500";"005619";"0152";"12033,508";
"500";"005620";"0152";"41007,206";
"500";"005621";"0152";"12033,508";
"500";"005622";"0152";"41007,206";
"500";"005627";"0152";"47888,576";
"500";"005629";"0102";"1097,3855";
"500";"005632";"0102";"1097,3855";
"500";"005643";"0165";"4547,277";
"500";"005644";"0152";"47888,461";
"500";"005645";"0182";"6351,975";
"500";"005646";"0182";"18781,749";
"500";"005647";"0182";"74356,254";
"500";"005648";"0182";"66297,399";
"500";"005660";"0165";"1850,562";
"500";"005661";"0165";"2140,404";
"500";"005662";"0165";"2720,088";
"500";"005663";"0165";"7402,794";
"500";"005664";"0165";"8835,834";
"500";"005665";"0165";"12355,161";
"500";"005666";"0165";"12431,16";
"500";"005667";"0165";"9322,635";
"500";"005668";"0165";"11136,132";
"500";"005669";"0182";"67850,769";
"500";"005670";"0134";"3635384,566";
"500";"005672";"0195";"332505,9205";
"500";"005696";"0195";"88043,5845";
"500";"005697";"0195";"422726,2155";
"500";"005698";"0181";"3,655";
"500";"005699";"0152";"47888,461";
"500";"005700";"0165";"3348,975";
"500";"005701";"0152";"74005,638";
"500";"005702";"0134";"475089,274";
"500";"005703";"0134";"176205,282";
"500";"005704";"0134";"248829,768";
"500";"005705";"0134";"267501,828";
"500";"005706";"0134";"267501,828";
"500";"005707";"0134";"217971,732";
"500";"005708";"0134";"217971,732";
"500";"005709";"0134";"217971,732";
"500";"005710";"0134";"222885,432";
"500";"005711";"0134";"291447,926";
"500";"005712";"0134";"176205,282";
"500";"005713";"0134";"176205,282";
"500";"005714";"0134";"247879,786";
"500";"005715";"0134";"158417,688";
"500";"005716";"0134";"207751,236";
"500";"005717";"0134";"267370,796";
"500";"005718";"0134";"230616,32";
"500";"005719";"0134";"217971,732";
"500";"005720";"0134";"311332,032";
"500";"005721";"0134";"217971,732";
"500";"005722";"0134";"150981,622";
"500";"005723";"0134";"176205,282";
"500";"005724";"0134";"158417,688";
"500";"005725";"0134";"475089,274";
"500";"005726";"0134";"448227,714";
"500";"005727";"0134";"448227,714";
"500";"005728";"0134";"176205,282";
"500";"005729";"0134";"201822,038";
"500";"005730";"0134";"163888,274";
"500";"005731";"0134";"150981,622";
"500";"005732";"0134";"247879,786";
"500";"005733";"0134";"372589,492";
"500";"005734";"0134";"260065,762";
"500";"005735";"0134";"260065,762";
"500";"005736";"0134";"201822,038";
"500";"005737";"0134";"301504,632";
"500";"005738";"0134";"217971,732";
"500";"005739";"0134";"106299,71";
"500";"005740";"0134";"351395,066";
"500";"005741";"0134";"351395,066";
"500";"005742";"0134";"217971,732";
"500";"005743";"0134";"217971,732";
"500";"005744";"0134";"217971,732";
"500";"005745";"0134";"217971,732";
"500";"005746";"0134";"372589,492";
"500";"005747";"0134";"337210,852";
"500";"005748";"0134";"217971,732";
"500";"005749";"0134";"217971,732";
"500";"005750";"0134";"217971,732";
"500";"005751";"0134";"217971,732";
"500";"005752";"0134";"217971,732";
"500";"005753";"0134";"217971,732";
"500";"005754";"0134";"260065,762";
"500";"005755";"0134";"247879,786";
"500";"005756";"0134";"241885,072";
"500";"005757";"0134";"202772,02";
"500";"005758";"0134";"150981,622";
"500";"005759";"0134";"150981,622";
"500";"005760";"0134";"150981,622";
"500";"005761";"0134";"150981,622";
"500";"005762";"0134";"150981,622";
"500";"005763";"0134";"140466,304";
"500";"005764";"0134";"257674,428";
"500";"005765";"0134";"260065,762";
"500";"005766";"0134";"247879,786";
"500";"005767";"0134";"260065,762";
"500";"005768";"0134";"260065,762";
"500";"005769";"0134";"247879,786";
"500";"005770";"0134";"217971,732";
"500";"005771";"0134";"247879,786";
"500";"005772";"0134";"247879,786";
"500";"005773";"0134";"150981,622";
"500";"005774";"0134";"288466,948";
"500";"005775";"0134";"248829,768";
"500";"005776";"0134";"309595,858";
"500";"005777";"0134";"309595,858";
"500";"005778";"0134";"287975,578";
"500";"005779";"0134";"309595,858";
"500";"005780";"0134";"309595,858";
"500";"005781";"0134";"287975,578";
"500";"005782";"0134";"309595,858";
"500";"005783";"0134";"271694,852";
"500";"005784";"0134";"287975,578";
"500";"005787";"0144";"116091,36";
"500";"005788";"0144";"211075,2";
"500";"005789";"0144";"116091,36";
"500";"005790";"0144";"211075,2";
"500";"005791";"0144";"116091,36";
"500";"005792";"0144";"211075,2";
"500";"005793";"0144";"116091,36";
"500";"005794";"0144";"211075,2";
"500";"005811";"0152";"198037,14";
"500";"005812";"0134";"181577,594";
"500";"005813";"0134";"190651,56";
"500";"005814";"0134";"190651,56";
"500";"005815";"0152";"198037,14";
"500";"005822";"0191";"67748,318";
"500";"005823";"0191";"61396,6595";
"500";"005824";"0146";"38168,067";
"500";"005825";"0146";"38168,067";
"500";"005826";"0146";"38168,067";
"500";"005827";"0152";"198037,14";
"500";"005828";"0138";"37773,792";
"500";"005829";"0138";"132798,468";
"500";"005830";"0138";"37773,792";
"500";"005831";"0138";"132798,468";
"500";"005832";"0138";"37773,792";
"500";"005833";"0138";"132798,468";
"500";"005834";"0138";"37773,792";
"500";"005835";"0138";"132798,468";
"500";"005837";"0152";"13943,29";
"500";"005838";"0152";"48425,166";
"500";"005839";"0152";"104194,335";
"500";"005840";"0152";"192018,96";
"500";"005844";"0152";"198036,972";
"500";"005845";"0138";"36969,456";
"500";"005846";"0138";"57438,568";
"500";"005847";"0138";"110458,876";
"500";"005848";"0138";"36969,456";
"500";"005849";"0138";"57438,81";
"500";"005850";"0138";"110458,876";
"500";"005851";"0138";"36969,456";
"500";"005852";"0138";"57438,81";
"500";"005853";"0138";"110458,876";
"500";"005854";"0141";"222934,917";
"500";"005873";"0149";"1275,92";
"500";"005885";"0107";"21456,6075";
"500";"005886";"0107";"69732,945";
"500";"005887";"0107";"143518,262";
"500";"005888";"0107";"256282,709";
"500";"005892";"0139";"11334,026";
"500";"005893";"0139";"41541,258";
"500";"005894";"0139";"85681,349";
"500";"005895";"0139";"171458,761";
"500";"005896";"0162";"1107,41";
"500";"005899";"0152";"198036,972";
"500";"005900";"0136";"10666,232";
"500";"005901";"0152";"140577,654";
"500";"005902";"0152";"10205,445";
"500";"005903";"0152";"37017,81";
"500";"005904";"0152";"154922,313";
"500";"006188";"0162";"402,4454";
"500";"007002";"0114";"2455,9";
"500";"007003";"0114";"3226,7";
"500";"007004";"0114";"2841,3";
"500";"007005";"0114";"3940,1";
"500";"007006";"0114";"4087,7";
"500";"007007";"0114";"4325,5";
"500";"007008";"0114";"4555,1";
"500";"007009";"0114";"4846,2";
"500";"007010";"0114";"5764,6";
"500";"007011";"0114";"6260,7";
"500";"007012";"0114";"6818,3";
"500";"007013";"0114";"7539,9";
"500";"007014";"0114";"8277,9";
"500";"007015";"0114";"3058,6";
"500";"007016";"0114";"3419,4";
"500";"007017";"0114";"4706,8";
"500";"007018";"0114";"4616,6";
"500";"007034";"0105";"264161,073";
"500";"007035";"0105";"264161,073";
"500";"007036";"0105";"264161,073";
"500";"007037";"0105";"264161,073";
"500";"007038";"0105";"264161,073";
"500";"007039";"0105";"264161,073";
"500";"007040";"0106";"23020,393";
"500";"007041";"0106";"82213,6305";
"500";"007042";"0106";"23020,393";
"500";"007043";"0106";"82213,6305";
"500";"007044";"0106";"23020,393";
"500";"007045";"0106";"82213,6305";
"500";"007046";"0106";"23020,393";
"500";"007047";"0106";"82213,6305";
"500";"007048";"0106";"23020,393";
"500";"007049";"0106";"82213,6305";
"500";"007050";"0106";"23020,393";
"500";"007051";"0106";"82213,6305";
"500";"007052";"0105";"26498,669";
"500";"007053";"0105";"91372,682";
"500";"007054";"0105";"26498,669";
"500";"007055";"0105";"91372,682";
"500";"007056";"0105";"26498,669";
"500";"007057";"0105";"91372,682";
"500";"007058";"0105";"26498,669";
"500";"007059";"0105";"91372,682";
"500";"007060";"0105";"20383,4165";
"500";"007061";"0105";"70287,612";
"500";"007062";"0105";"20383,4165";
"500";"007063";"0105";"70287,612";
"500";"007064";"0105";"20383,4165";
"500";"007065";"0105";"70287,612";
"500";"007066";"0105";"20383,4165";
"500";"007067";"0105";"70287,612";
"500";"007068";"0106";"201423,3445";
"500";"007069";"0106";"201423,3445";
"500";"007070";"0106";"201423,3445";
"500";"007072";"0106";"201423,3445";
"500";"007072";"0106";"201423,3445";
"500";"007074";"0105";"21444,9475";
"500";"007075";"0105";"73948,83";
"500";"007076";"0105";"25734,4085";
"500";"007077";"0105";"88740,523";
"500";"007080";"0902";"28104,2085";
"500";"007081";"0105";"106602,4805";
"500";"007082";"0105";"30914,5125";
"500";"007083";"0902";"96911,454";
"500";"007084";"0105";"30914,5125";
"500";"007085";"0105";"106602,4805";
"500";"007086";"0105";"30914,5125";
"500";"007087";"0105";"106602,4805";
"500";"007088";"0105";"30914,5125";
"500";"007089";"0105";"106602,4805";
"500";"007090";"0105";"23781,0455";
"500";"007091";"0105";"82001,804";
"500";"007092";"0105";"23781,0455";
"500";"007093";"0105";"82001,804";
"500";"007094";"0105";"23781,0455";
"500";"007095";"0105";"82001,804";
"500";"007096";"0105";"23781,0455";
"500";"007097";"0105";"82001,804";
"500";"007098";"0105";"23781,0455";
"500";"007099";"0105";"82001,804";
"500";"007100";"0105";"13401,588";
"500";"007102";"0106";"21868,6005";
"500";"007103";"0106";"78103,5035";
"500";"007104";"0106";"21868,6005";
"500";"007105";"0106";"78103,5035";
"500";"007106";"0106";"21868,6005";
"500";"007107";"0106";"78103,5035";
"500";"007108";"0105";"26806,784";
"500";"007109";"0105";"92437,8415";
"500";"007110";"0105";"26806,784";
"500";"007111";"0105";"92437,8415";
"500";"007112";"0105";"20383,4165";
"500";"007114";"0105";"70287,612";
"500";"007116";"0105";"14356,7445";
"500";"007117";"0105";"54212,4755";
"500";"007118";"0105";"14356,7445";
"500";"007119";"0105";"54212,4755";
"500";"007120";"0145";"33923,547";
"500";"007121";"0145";"33923,547";
"500";"007122";"0902";"33923,547";
"500";"007123";"0902";"33923,526";
"500";"007124";"0145";"33923,547";
"500";"007125";"0902";"33923,484";
"500";"007126";"0902";"33923,526";
"500";"007127";"0145";"33923,547";
"500";"007128";"0902";"28994,49";
"500";"007129";"0145";"28294,119";
"500";"007130";"0902";"28104,2085";
"500";"007131";"0105";"106602,4805";
"500";"007132";"0105";"23781,0455";
"500";"007133";"0105";"82001,804";
"500";"007152";"0145";"28294,119";
"500";"007153";"0145";"28294,119";
"500";"007154";"0105";"29317,3985";
"500";"007155";"0145";"28294,119";
"500";"007156";"0105";"51211,2755";
"500";"007157";"0105";"176591,6125";
"500";"007160";"0105";"42675,6495";
"500";"007161";"0105";"147158,676";
"500";"007185";"0105";"20383,4165";
"500";"007186";"0105";"70287,612";
"500";"007187";"0105";"26498,669";
"500";"007188";"0105";"91372,682";
"500";"007189";"0105";"26498,669";
"500";"007190";"0105";"91372,682";
"500";"007211";"0106";"300753,942";
"500";"007213";"0106";"300753,942";
"500";"007214";"0106";"300753,942";
"500";"007251";"0106";"24060,276";
"500";"007253";"0106";"24060,276";
"500";"007254";"0106";"24060,276";
"500";"007261";"0106";"78196,1635";
"500";"007263";"0106";"78196,1635";
"500";"007264";"0106";"78196,1635";
"500";"007281";"0106";"168421,8705";
"500";"007283";"0106";"168421,8705";
"500";"007284";"0106";"168421,8705";
"500";"007300";"0133";"156,2305";
"500";"007301";"0133";"366,458";
"500";"007302";"0133";"196,7795";
"500";"007304";"0133";"165,6195";
"500";"007305";"0133";"403,1325";
"500";"007306";"0133";"384,457";
"500";"007308";"0133";"155,9435";
"500";"007309";"0133";"222,4865";
"500";"007310";"0133";"5627,127";
"500";"007311";"0133";"7513,66";
"500";"007312";"0133";"86,797";
"500";"007313";"0133";"406,72";
"500";"007314";"0133";"158,178";
"500";"007315";"0133";"234,151";
"500";"007316";"0133";"136,3865";
"500";"007317";"0133";"164,1025";
"500";"007318";"0133";"102,2745";
"500";"007319";"0133";"124,9065";
"500";"007320";"0133";"221,7075";
"500";"007321";"0133";"149,486";
"500";"007323";"0133";"275,9915";
"500";"007324";"0133";"122,836";
"500";"007325";"0133";"235,2375";
"500";"007328";"0133";"255,102";
"500";"007341";"0133";"465,4935";
"500";"007342";"0133";"93,8695";
"500";"007346";"0133";"162,5855";
"500";"007348";"0133";"2337,615";
"500";"007349";"0133";"27,552";
"500";"007351";"0133";"128,617";
"500";"007359";"0133";"29,643";
"500";"007361";"0132";"126,5465";
"500";"007362";"0133";"31,98";
"500";"007365";"0133";"1020,0595";
"500";"007369";"0133";"405334,8355";
"500";"007372";"0132";"102,131";
"500";"007381";"0133";"192,0235";
"500";"007385";"0133";"28,864";
"500";"007392";"0133";"91,0405";
"500";"007393";"0133";"124,4555";
"500";"007400";"0133";"242,9045";
"500";"007402";"0133";"25,953";
"500";"007420";"0133";"279,3535";
"500";"007421";"0133";"71,5655";
"500";"007440";"0133";"41,4715";
"500";"007445";"0145";"30196,488";
"500";"007446";"0145";"30196,488";
"500";"007447";"0145";"30196,488";
"500";"007448";"0145";"30196,488";
"500";"007449";"0145";"26016,837";
"500";"007450";"0145";"28294,119";
"500";"007451";"0902";"28282,065";
"500";"007452";"0146";"23924,208";
"500";"007453";"0902";"17780,868";
"500";"007454";"0146";"23924,208";
"500";"007455";"0902";"17780,91";
"500";"007456";"0146";"18844,077";
"500";"007457";"0145";"22667,526";
"500";"007458";"0145";"22667,526";
"500";"007461";"0163";"259329,588";
"500";"007462";"0163";"2053782,906";
"500";"007741";"0141";"6471,399";
"500";"007742";"0141";"6471,399";
"500";"007743";"0141";"6471,399";
"500";"007744";"0141";"6471,399";
"500";"007745";"0141";"6471,399";
"500";"007746";"0141";"6471,399";
"500";"007800";"0134";"24,948";
"500";"007803";"0134";"57,618";
"500";"007812";"0134";"426279,854";
"500";"007841";"0134";"56,034";
"500";"007884";"0105";"16985,767";
"500";"007885";"0105";"16985,767";
"500";"007886";"0105";"16985,767";
"500";"007887";"0105";"16985,767";
"500";"007888";"0105";"16985,767";
"500";"007889";"0105";"16985,767";
"500";"007894";"0105";"58572,2105";
